integrantes,vinculacion,horas_dedicacion,url,grupo,inicio_vinculacion,fin_vinculacion,posgrade,clasification,articulos,capitulos,libros,softwares,innovaciones,trabajos_dirigidos
JAMES ROSERO CARVAJAL,Integrante,2,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000555746,566,2015-05-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
JERSON ESTEBAN ROSERO MORAN,Integrante,4; 10; 4; 10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001483532,566; 626,2013-03-01; 2017-01-01, Actual,Maestría/Magister,Sin clasificar,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0
JESUS GEOVANNY SOLARTE GUERRERO,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001280139,566,2009-01-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,1
JONNY JAIR PANTOJA DIAZ,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001583482,566,2017-01-01, Actual,Especialización,Sin clasificar,1,0,0,0,0,0
JORGE FERNANDO NAVIA ESTRADA,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000260614,566,2005-07-01, Actual,Doctorado,Sin clasificar,25,0,3,0,0,13
JUAN SEBASTIAN GALVIS GOMEZ,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001605492,566,2021-04-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
LESVY RAMOS OBANDO,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000734640,566,2019-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
LUISA FERNANDA RODRIGUEZ PINZA,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001747512,566,2018-11-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
PAULO CESAR CABRERA MONCAYO,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001496363,566,2013-02-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
PEDRO PABLO BACCA ACOSTA,Integrante,3,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001511436,566,2012-09-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
SAMIA DEL MAR YELA LARA,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001633356,566,2015-05-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
WILLIAM BALLESTEROS POSSU,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000487856,566,2003-03-01, Actual,Doctorado,Investigador Junior (IJ),14,1,0,0,0,24
JOSE EDMUNDO APRAEZ GUERRERO,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000267538,566,2019-01-01, Actual,Doctorado,Investigador Junior (IJ),13,0,0,0,0,12
MILENA DEL CARMEN MONTENEGRO RIVERA,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001395902,566,2017-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
KAROL ANDREA LEAL VASQUEZ,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001702391,567,2019-02-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
MONICA ANDREA MARTINEZ MARTINA,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000004410,567,2017-02-01, Actual,Doctorado,Investigador Junior (IJ),3,1,0,0,0,1
VIVIANA YULIETH HIDALGO ZAPATA,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001686220,567,2018-01-01, Actual,Pregrado/Universitario,Sin clasificar,2,0,0,0,0,0
ALVARO JAVIER VELASQUEZ SUAREZ,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001435008,568,2020-06-01, Actual,Técnico,Sin clasificar,1,0,0,0,0,0
ANDRES FELIPE RAMIREZ MEJIA,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001647381,568,2017-01-01, Actual,Maestría/Magister,Sin clasificar,3,0,0,0,0,0
ANGELICA VIVIANA YANTEN AREVALO,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000091700,568,2018-01-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
CAMILO ANDRES MARIN BONILLA,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001675111,568,2020-07-01, Actual,Técnico,Sin clasificar,0,0,0,0,0,0
CATALINA PEREZ GARCIA,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001528438,568,2017-04-01, Actual,Maestría/Magister,Sin clasificar,1,0,0,0,0,0
CESAR ANDRES ALFONSO ZAMORA,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000089240,568,2016-06-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
DIANA MARCELA RAMIREZ CASTELLANOS,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000087829,568,2016-11-01, Actual,Pregrado/Universitario,Sin clasificar,1,0,0,0,0,0
DIEGO FERNANDO CADENA HERNANDEZ,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001443654,568,2018-02-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
EVELYN CAROLINA ALVAREZ DAZA,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001658844,568,2018-07-01, Actual,Pregrado/Universitario,Sin clasificar,1,0,1,0,0,0
EVER ALEXANDER FINO HERNANDEZ,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000148771,568,2017-01-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
JESSICA JASBLEIDY DIAZ CARDENAS,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001502344,568,2017-01-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
JOEL DAVID ARDILA PINEDA,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001709135,568,2020-08-01, Actual,Técnico,Sin clasificar,0,0,0,0,0,0
KAREN BERNAL CONTRERAS,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000087826,568,2016-11-01, Actual,Pregrado/Universitario,Sin clasificar,1,0,0,0,0,0
KATHERIN ELIANA ALEJANDRA OTALORA ACEVEDO,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001410806,568,2017-06-01, Actual,Maestría/Magister,Sin clasificar,1,0,0,0,0,0
LAURA NATTALY TEJEIRO MAHECHA,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001501207,568,2017-01-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,1,0,0,0
LEIDY JOHANNA SILVA LLANOS,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001979619,568,2021-01-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
LEIDY TATIANA GOMEZ PARDO,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001652907,568,2021-06-01, Actual,Técnico,Sin clasificar,0,0,0,0,0,0
MAIRA ALEJANDRA HOLGUIN RUIZ,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000055194,568,2016-11-01, Actual,Técnico,Sin clasificar,0,0,1,0,0,0
MARIA FERNANDA PATINO QUIROZ,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001346393,568,2016-11-01, Actual,Maestría/Magister,Sin clasificar,2,0,0,0,0,0
MARIO ABAUNSA GARZON,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000187048,568,2018-04-01, Actual,Técnico,Sin clasificar,0,0,0,0,0,0
NICOLS DAYANNA REINA GUZMAN,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001793110,568,2020-08-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,1,0,0,0
ORLANDO FABIAN HERNANDEZ LEAL,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000055280,568,2017-01-01, Actual,Pregrado/Universitario,Sin clasificar,2,0,0,0,0,0
JAVIER FRANCISCO SARMIENTO DIAZ,Integrante,16,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001136291,569,2011-02-01, Actual,Doctorado,Sin clasificar,0,0,0,0,0,28
JOAN MANUEL GUARIN SALINAS,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001457766,569,2012-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,8
JUAN SEBASTIAN NEIRA SARMIENTO,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000112982,569,2017-01-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
MANUEL RICARDO GONZALEZ VASQUEZ,Integrante,5,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000077770,569,2016-06-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
OSCAR ALFONSO CORTES CELY,Integrante,14,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000972649,569,2014-01-01, Actual,Maestría/Magister,Sin clasificar,3,0,0,0,0,0
PEDRO PABLO ROJAS CARRILLO,Integrante,14,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000079194,569,2016-01-01, Actual,Especialización,Sin clasificar,0,0,0,0,0,0
MARIA ANGELICA BERNAL GRANADOS,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001516488,569,2021-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
CARLOS EDWIN CARRANZA GUTIERREZ,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001125966,570,2016-02-01, Actual,Pregrado/Universitario,Investigador Asociado (I),1,2,2,0,0,6
JORDANO SALAMANCA BASTIDAS,Integrante,15,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001362839,570,2017-02-01, Actual,Doctorado,Investigador Junior (IJ),8,0,0,0,0,15
ADRIANA LUZELY MEJIA TERAN,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000436526,570,2019-10-01, Actual,Maestría/Magister,Investigador Junior (IJ),1,0,0,0,0,0
ANA MILENA VANEGAS AZUERO,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001359317,570,2016-02-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,1
ANDREA DIAZ ROA,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001347985,570,2020-02-01, Actual,Doctorado,Sin clasificar,1,0,0,0,0,0
DAVID ALEJANDRO GRACIA ROJAS,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000086770,570,2016-08-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,1
DIEGO ALBERTO DEAZA CASTILLO,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001524601,570,2016-02-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,1
GRACIELA GARZON MARIN,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001596342,570,2016-02-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,6
HERNAN BALMORE HERNANDEZ LEON,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001661130,570,2018-08-01, Actual,Especialización,Sin clasificar,0,0,0,0,0,0
JAYSON HERIBERTO ALZATE CALIXTO,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000124905,570,2019-02-01, Actual,Técnico,Sin clasificar,0,0,0,0,0,0
JESSICA ALMEIDA BRAGA,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000135123,570,2017-02-01, Actual,Maestría/Magister,Sin clasificar,1,0,0,0,0,0
JORGE ANTONIO GIRON MENDIETA,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000024610,570,2016-02-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,4
JORGE ELIECER HERNANDEZ PEREZ,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001391391,570,2017-02-01, Actual,Especialización,Sin clasificar,0,0,0,0,0,0
JULIETH CRISTINA MENDOZA FORERO,Integrante,15,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000492698,570,2017-02-01, Actual,Maestría/Magister,Sin clasificar,0,2,0,0,0,6
LINDA JEIMMY RINCON RIVERA,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000950106,570,2022-02-01, Actual,Doctorado,Sin clasificar,0,0,0,0,0,0
LUIS ALBERTO CACERES TORRES,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001708791,570,2019-03-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
MAIKEL SUAREZ RIVERO,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000182862,570,2018-03-01, Actual,Maestría/Magister,Investigador Junior (IJ),0,0,0,0,0,0
MYRIAM JANETH ORTEGA TORRES,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001457692,570,2017-02-01, Actual,Maestría/Magister,Investigador Junior (IJ),2,4,1,0,0,3
OMAR ENRIQUE PELAEZ MARTINEZ,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001411771,570,2019-04-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
RICARDO ESTEBAN PRADA MUNOZ,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001708648,570,2019-03-01, Actual,Especialización,Sin clasificar,0,0,0,0,0,0
RUTH AMANDA ACERO CAMELO,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001359299,570,2020-02-01, Actual,Doctorado,Sin clasificar,0,0,0,0,0,0
YESICA JULIANA BOTERO BENAVIDES,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001646768,570,2019-02-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
YOLVI PRADA MILLAN,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000027994,570,2016-02-01, Actual,Maestría/Magister,Sin clasificar,2,4,2,0,0,4
YULY CAROLINA LEON HERRERA,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001676975,570,2022-02-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
MAURICIO JAVIER RODRIGUEZ GOMEZ,Integrante,12,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001130765,571,2009-06-01, Actual,Maestría/Magister,Sin clasificar,4,9,1,0,0,0
TANIA ISABEL JIMENEZ CASTILLA,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001337290,571,2009-02-01, Actual,Doctorado,Investigador Junior (IJ),4,11,0,0,0,16
AARON ESPINOSA ESPINOSA,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000264300,571,2008-01-01, Actual,Maestría/Magister,Sin clasificar,22,15,9,0,0,20
ALBA ZULAY CARDENAS ESCOBAR,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000395463,571,2011-10-01, Actual,Maestría/Magister,Sin clasificar,0,3,1,0,0,1
ANA SUSANA CANTILLO OROZCO,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001469003,571,2017-02-01, Actual,Doctorado,Investigador Junior (IJ),1,8,1,0,0,3
ANDRES MAURICIO CASTANO ZULUAGA,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001335408,571,2022-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
BENJAMIN DE JESUS GARCIA GARCERANT,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000393533,571,2013-01-01, Actual,Maestría/Magister,Sin clasificar,0,3,0,0,0,6
CESAR GERARDO MARQUEZ MORALES,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001598230,571,2016-02-01, Actual,Maestría/Magister,Sin clasificar,0,2,0,0,0,2
DANIEL TORO GONZALEZ,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000283908,571,2004-01-01, Actual,Doctorado,Sin clasificar,13,2,2,0,0,4
GABRIEL ORLANDO RODRIGUEZ PUELLO,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000096289,571,2020-03-01, Actual,Maestría/Magister,Sin clasificar,6,0,0,0,0,0
HAROLDO CALVO STEVENSON,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000289590,571,2009-07-01, Actual,Maestría/Magister,Sin clasificar,0,0,1,0,0,0
JAMES MANUEL PEREZ MORON,Integrante,12,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000160731,571,2018-01-01, Actual,Maestría/Magister,Sin clasificar,1,2,0,0,0,1
JORGE ALVIS ARRIETA,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000147052,571,2001-08-01, Actual,Doctorado,Investigador Junior (IJ),12,14,1,1,0,38
JORGE LUIS DEL RIO CORTINA,Integrante,28,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000382078,571,2003-06-01, Actual,Maestría/Magister,Investigador Senior (IS),10,13,6,0,1,49
JOSE ANTONIO MOLA AVILA,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001616268,571,2015-01-01, Actual,Maestría/Magister,Sin clasificar,2,3,0,0,0,0
JOSE DE LA CONCEPCION MARTINEZ GARCIA,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001591043,571,2017-06-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
JOSE JAVIER SOTO MARTINEZ,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001406395,571,2014-03-01, Actual,Maestría/Magister,Investigador Junior (IJ),2,0,0,0,0,0
JUAN DAVID GUTIERREZ RODRIGUEZ,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001344393,571,2019-04-01, Actual,Doctorado,Sin clasificar,2,0,0,0,0,0
LINA MARRUGO SALAS,Integrante,15,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001496160,571,2018-09-01, Actual,Doctorado,Investigador Junior (IJ),0,1,0,0,0,0
LUIS CARLOS DIAZ CANEDO,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001638164,571,2017-01-01, Actual,Maestría/Magister,Sin clasificar,1,0,0,0,0,0
LUIS MIGUEL BOLIVAR CARO,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001429890,571,2014-01-01, Actual,Doctorado,Sin clasificar,3,1,0,0,0,7
MARIA TERESA RIPOLL ECHEVARRIA,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000289701,571,2008-01-01, Actual,Maestría/Magister,Sin clasificar,0,2,3,0,0,0
MICHAEL JAIR SEGRERA CASTILLA,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001814030,571,2022-01-01, Actual,Pregrado/Universitario,Sin clasificar,1,1,0,0,0,0
ORIANA SUSANA MARTINEZ PALOMINO,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000047466,571,2017-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,4
RAUL ERNESTO ACOSTA MESA,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000144622,571,2002-06-01, Actual,Maestría/Magister,Investigador Asociado (I),3,17,0,0,0,48
VERONICA TORDECILLA ACEVEDO,Integrante,12,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000785369,571,2011-07-01, Actual,Maestría/Magister,Sin clasificar,0,3,0,0,0,19
WILLIAM ARELLANO CARTAGENA,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000144150,571,2008-01-01, Actual,Doctorado,Sin clasificar,0,1,0,0,0,12
YUNERIS MUNOZ CARDONA,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001637704,571,2016-09-01, Actual,Pregrado/Universitario,Sin clasificar,1,2,0,0,0,0
ANDRES ALEAN ROMERO,Integrante,12,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001477882,571,2021-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
LUISA FERNANDA DELGADO SOTELO,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001277146,571,2021-09-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
ASTRID XIMENA CORTES LOZANO,Integrante,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001158279,572,2014-02-01, Actual,Maestría/Magister,Sin clasificar,3,8,2,0,0,0
JESSICA ANDREA MORALES PERDOMO,Integrante,5,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000756814,572,2014-02-01, Actual,Maestría/Magister,Sin clasificar,3,0,0,0,0,4
SERGIO LEONARDO CORDOBA CARDENAS,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000985040,572,2019-01-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
SONIA EDITH NARANJO GONZALEZ,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001601569,572,2019-01-01, Actual,Pregrado/Universitario,Sin clasificar,1,1,0,0,0,0
